source_id,city,area,rooms,floor,floor_count,year_built,has_parking,has_balcony,has_elevator,price,price_per_sqm,city_median_price_per_sqm,price_difference_pct,price_rating
c0fde3fd6d3b3187c4fa5e22f979506c,Białystok,56.4,4,1,4,1971,False,True,False,487000,8634.751773049646,8150.578452639191,5.940355316176094,W średniej
3386cf1a75a450a53dc637ae1d9e38a0,Białystok,59.7,3,6,10,,False,False,True,415000,6951.423785594639,8150.578452639191,-14.712509964937027,Atrakcyjna
ae00e7560f35497831340e3c697a1ca8,Białystok,36.0,2,3,4,,False,False,False,374900,10413.888888888889,8150.578452639191,27.768709293471417,Powyżej średniej
71bec30fd37e2b21b03a8bdd0af3a8bd,Białystok,36.0,2,8,12,2023,False,True,True,439000,12194.444444444445,8150.578452639191,49.61446620387826,Powyżej średniej
185d072bc502304de8ac024aecf56bd0,Białystok,72.0,4,1,6,1992,False,True,True,490000,6805.555555555556,8150.578452639191,-16.502177175512145,Atrakcyjna
8224d5bdf78ebd889411f86643f256d2,Białystok,57.9,4,3,4,1971,False,True,False,350000,6044.905008635579,8150.578452639191,-25.834650340943423,Atrakcyjna
2fbcec5bbfd213108a88ca390da5ca45,Białystok,37.0,2,3,3,1960,False,False,False,375000,10135.135135135135,8150.578452639191,24.34866057700895,Powyżej średniej
33c539197acfcb15b4d7462fb30f9c3c,Białystok,58.3,3,4,4,1976,False,True,False,379000,6500.857632933105,8150.578452639191,-20.24053665997042,Atrakcyjna
10b458b0c10fb413b27e92b5768ca57c,Białystok,47.7,2,2,4,1950,False,False,False,400000,8385.744234800839,8150.578452639191,2.8852649358340976,W średniej
c90a6c18ac066ca32800510a47c4cef5,Białystok,66.8,4,4,4,1970,False,True,False,400000,5988.023952095808,8150.578452639191,-26.532527882645418,Atrakcyjna
e5fc05b72c12547ff076b2aa00b61aad,Białystok,39.0,2,1,4,2004,False,True,False,389000,9974.358974358975,8150.578452639191,22.37608695281297,Powyżej średniej
1c0ddf94984aacd5bfbb1b2d03f63a8f,Białystok,32.0,2,4,4,,False,False,False,325000,10156.25,8150.578452639191,24.60772028654439,Powyżej średniej
534fbf99498436901b167b7b7b9ec812,Białystok,61.6,3,4,4,1991,False,False,,415000,6737.012987012987,8150.578452639191,-17.343130599135403,Atrakcyjna
8c17150ba97f5ab3b484f9dc0dad37a3,Białystok,48.5,2,1,4,1988,False,True,False,349000,7195.876288659794,8150.578452639191,-11.713305620293246,Atrakcyjna
f6963d2c2b17770ae9554555d03a9eed,Białystok,42.0,2,3,4,,False,True,False,399000,9500.0,8150.578452639191,16.556144514183057,Powyżej średniej
7b3f55152cb93e2bab39e522f97a2984,Białystok,68.1,3,9,11,1984,True,True,True,379000,5565.345080763584,8150.578452639191,-31.718403631075997,Atrakcyjna
703240e07de6d602de709cc625d7fed2,Białystok,65.53,4,2,3,2017,False,True,False,589000,8988.24965664581,8150.578452639191,10.277444832585815,Powyżej średniej
96c531c528b9713aff6e25a540ff4ae0,Białystok,36.0,2,1,4,1980,False,False,,312000,8666.666666666666,8150.578452639191,6.331921311184541,W średniej
f16357f8d67d055e728af8ea18e5594f,Białystok,56.36,3,3,4,1996,False,True,False,565000,10024.840312278211,8150.578452639191,22.995445912579694,Powyżej średniej
d1048ba752faeed1ae7653b9802ab580,Białystok,65.19,3,2,4,1998,False,False,,545000,8360.177941402057,8150.578452639191,2.5715903476150936,W średniej
975e8a9c79de1762c447ae01b8d24519,Białystok,50.39,2,1,4,2022,False,True,True,650000,12899.384798571145,8150.578452639191,58.263427234348896,Powyżej średniej
a729df0724d0e82b45e9a7303142f471,Białystok,48.6,2,6,11,1979,False,True,True,309000,6358.024691358025,8150.578452639191,-21.992963710455783,Atrakcyjna
68e68b4b81017f1b7a80d585b8f41c14,Białystok,49.23,2,2,2,,False,False,False,360000,7312.614259597806,8150.578452639191,-10.28103953493078,Atrakcyjna
92b2a38e87a18a90f0958f0a3564bcaf,Białystok,45.4,3,4,4,1976,False,True,False,450000,9911.894273127753,8150.578452639191,21.60970329557703,Powyżej średniej
cbea943cc133b107a1b125bb472de7f9,Białystok,58.8,3,4,4,2001,False,True,False,499000,8486.39455782313,8150.578452639191,4.120150577474679,W średniej
418509367dddf280a1306a0121a21405,Białystok,36.6,2,3,4,1972,False,False,,275000,7513.661202185792,8150.578452639191,-7.814380956570788,W średniej
65fdb972877cc1db115bbdbb95850be2,Białystok,56.36,3,3,4,1996,True,True,False,565000,10024.840312278211,8150.578452639191,22.995445912579694,Powyżej średniej
03e1733343cfb3293b9b63d7195229cb,Białystok,38.5,2,1,2,1967,False,False,False,299000,7766.233766233766,8150.578452639191,-4.715551032834641,W średniej
3e78d7f6d250c586f1f6b7d04b17d359,Białystok,30.2,2,,4,1970,False,False,False,315000,10430.46357615894,8150.578452639191,27.972065256074096,Powyżej średniej
c4d17c07ac254daae9ca4127202a0ea8,Białystok,58.0,3,3,3,1958,False,True,False,542000,9344.827586206897,8150.578452639191,14.652323641900566,Powyżej średniej
116fceb030d27fd9c49f9e66b2fa1e14,Białystok,62.6,3,2,4,1978,False,True,False,505000,8067.092651757188,8150.578452639191,-1.0242929549984292,W średniej
76aa5475ec8565afea0e39ebdc2b035c,Białystok,49.0,2,4,4,1988,False,False,,389000,7938.775510204082,8150.578452639191,-2.5986246702100813,W średniej
e1cec29dee157e2926c28c6d331bad0b,Białystok,90.0,5,,4,,False,True,False,549000,6100.0,8150.578452639191,-25.15868615405088,Atrakcyjna
819bc1df09dddabb4bddf622a431c854,Białystok,49.0,3,3,4,1980,False,True,False,367500,7500.0,8150.578452639191,-7.98199117301338,W średniej
a30365fad8a644d00b9da43f0b9686bd,Białystok,44.94,2,3,3,1960,False,True,False,399000,8878.504672897197,8150.578452639191,8.930976181479512,W średniej
ee273de4af41ba7db9d22ab1c7382249,Białystok,51.0,3,4,8,2021,False,False,True,534000,10470.588235294117,8150.578452639191,28.464357421204834,Powyżej średniej
1685827b2f05d2f6662265ad8a1aa5dd,Białystok,51.0,2,1,3,1951,False,True,False,549000,10764.70588235294,8150.578452639191,32.072906786969014,Powyżej średniej
a384158bba03e1dd810d536758640b79,Białystok,48.7,3,3,10,,False,False,True,299000,6139.630390143737,8150.578452639191,-24.672458208709113,Atrakcyjna
a9dabe36630f1df61d833e5142651d45,Białystok,31.0,2,3,10,1970,False,False,True,299000,9645.161290322581,8150.578452639191,18.33713823341505,Powyżej średniej
6e3eb7bfb53496aa2300583ca395d7f8,Białystok,54.1,3,2,4,1972,False,True,False,459000,8484.288354898335,8150.578452639191,4.094309430897969,W średniej
a5f7dd34825964d7e9d72a6cb6e331e2,Białystok,64.0,3,2,3,1968,False,False,False,567000,8859.375,8150.578452639191,8.696272926877935,W średniej
280846f7843ca4a94a94c5d83d12ba8b,Białystok,60.0,3,3,4,1985,False,True,False,490000,8166.666666666667,8150.578452639191,0.19738738938543943,W średniej
6b94c4da31127a581c2de3ed25771407,Białystok,60.8,4,2,4,,False,True,False,419000,6891.447368421053,8150.578452639191,-15.448364696255712,Atrakcyjna
35a03c1c18e7f1a23c2e75f1fd16b3b0,Białystok,45.9,3,4,4,,False,False,True,329000,7167.755991285403,8150.578452639191,-12.058315456561807,Atrakcyjna
3988f3959412a6beed390f31bf268f8f,Białystok,56.0,3,3,4,1996,True,True,False,565000,10089.285714285714,8150.578452639191,23.786130922017712,Powyżej średniej
a93a4dd77ed4fcad51bd899d24eeb5b8,Białystok,78.0,3,3,3,2015,False,True,False,720000,9230.76923076923,8150.578452639191,13.252933940906608,Powyżej średniej
7d4f0faa4d30f4c1caf6189e76301d8c,Białystok,72.0,3,2,3,1980,False,True,False,438000,6083.333333333333,8150.578452639191,-25.363170618110853,Atrakcyjna
82e87bc43f9c643d5bb52b70ea9fc1d3,Białystok,61.7,3,2,3,2007,True,True,False,565000,9157.212317666126,8150.578452639191,12.350459183678964,Powyżej średniej
c7e3663561f51b39c9d678c9af8f4765,Białystok,37.6,2,2,3,2006,False,True,False,437000,11622.340425531915,8150.578452639191,42.59528318224521,Powyżej średniej
2024c2a806c900bc2a5818be56583737,Białystok,50.0,2,12,14,2012,False,True,True,575000,11500.0,8150.578452639191,41.09428020137948,Powyżej średniej
0ea2ffd8930194b7561694ec57c87833,Białystok,54.3,3,4,4,1995,True,True,False,379000,6979.7421731123395,8150.578452639191,-14.36506974726106,Atrakcyjna
4b0af83c777e21da594cf64a92e52af4,Białystok,63.19,4,3,4,,False,False,,389000,6156.037347681596,8150.578452639191,-24.47116013357008,Atrakcyjna
4d4cacf32e9ee1499bb84508199015b5,Białystok,60.0,3,4,4,,False,True,False,415000,6916.666666666667,8150.578452639191,-15.138947415112336,Atrakcyjna
3758aca8ef1e9003b07834cd52d9ec67,Białystok,48.4,3,4,4,1985,False,True,False,429000,8863.636363636364,8150.578452639191,8.748555886438748,W średniej
8c37cacd4ffda8ada9f451261f24c042,Białystok,48.0,3,3,4,1975,False,True,False,379000,7895.833333333333,8150.578452639191,-3.1254851515890913,W średniej
8426eb6c088540588c75241c75531ad9,Białystok,75.0,4,3,4,1995,False,True,False,524000,6986.666666666667,8150.578452639191,-14.280112666060463,Atrakcyjna
2eb9e44015caeb7b25877349f1409511,Białystok,72.4,3,4,4,1990,False,True,False,429000,5925.414364640884,8150.578452639191,-27.30068915878958,Atrakcyjna
01823a2a8b7d335b121d0981132a607e,Białystok,64.0,3,2,2,2001,False,False,False,649000,10140.625,8150.578452639191,24.416016101488157,Powyżej średniej
c7c98fc7619aa56c44dee947918bbe9b,Białystok,48.0,2,,11,1984,False,True,True,425000,8854.166666666666,8150.578452639191,8.632371531859206,W średniej
e4c2577b30f71c709e474362fbe182f6,Białystok,42.6,2,2,4,1980,False,True,False,320000,7511.737089201878,8150.578452639191,-7.837988029309173,W średniej
cc110601dfdb8f6cac5d58e6e76af272,Białystok,49.63,2,7,7,2012,False,True,True,486000,9792.464235341527,8150.578452639191,20.14440805941433,Powyżej średniej
4b2f901bb1ed4ec2600447a5e8dc6e09,Białystok,58.71,3,1,3,2013,False,True,True,609000,10373.019928461932,8150.578452639191,27.26728524529576,Powyżej średniej
3718cb10744161273c0eb48e2bb4a4e6,Białystok,47.0,3,4,4,1970,False,False,False,315000,6702.127659574468,8150.578452639191,-17.771141048224713,Atrakcyjna
a10fc2cd88ac1172992e57e058409492,Białystok,75.0,4,3,4,,True,True,False,585000,7800.0,8150.578452639191,-4.301270819933912,W średniej
3a8e9818df90a252ba4b144f5a56cbb9,Białystok,54.1,3,2,3,1972,False,True,False,459000,8484.288354898335,8150.578452639191,4.094309430897969,W średniej
befb8c0ebfd2bccada5b93748a4b10f2,Białystok,62.5,3,3,4,1997,False,True,False,499000,7984.0,8150.578452639191,-2.0437623367118407,W średniej
143cea59befedf60dc6e88c5bf547a0d,Białystok,55.0,3,2,3,1998,False,True,False,499000,9072.727272727272,8150.578452639191,11.31390643555472,Powyżej średniej
f3cf39423c85dc6952eb3ccc20273bca,Białystok,54.4,3,1,4,1969,True,True,False,350000,6433.823529411765,8150.578452639191,-21.062982623908532,Atrakcyjna
eef2e9b8d4d6c2feed8ae6f4e54cb1f0,Białystok,64.8,3,4,4,1997,False,True,False,449000,6929.0123456790125,8150.578452639191,-14.987477441734587,Atrakcyjna
15c20582fdd2247c7230b7c4579ab715,Białystok,50.23,3,8,8,2010,True,True,True,437000,8699.980091578738,8150.578452639191,6.740645981533366,W średniej
2016138c81ef861874bea3e8facddd3b,Białystok,48.0,3,2,3,1970,True,False,False,560000,11666.666666666666,8150.578452639191,43.13912484197917,Powyżej średniej
9adf6c6745657dc4f3055ae28b2cc51c,Białystok,35.5,2,5,12,2023,False,True,True,449000,12647.887323943662,8150.578452639191,55.17778765565067,Powyżej średniej
a3b4de0c44b8a9deb8b542fda5e79ec7,Białystok,63.8,3,4,4,,False,False,,425000,6661.442006269593,8150.578452639191,-18.270316088883355,Atrakcyjna
643c0f111a9fb7787c252980226638b8,Białystok,44.0,2,6,6,2022,False,True,True,555000,12613.636363636364,8150.578452639191,54.75756029993204,Powyżej średniej
fe214d0e1e10037503f2051a48a2defb,Białystok,64.8,3,1,3,2010,True,True,False,619000,9552.46913580247,8150.578452639191,17.199891901038523,Powyżej średniej
24a46e3df2741b0a7c8ecd472c072cc9,Białystok,32.8,1,,4,1955,False,False,False,320000,9756.097560975611,8150.578452639191,19.69822286437286,Powyżej średniej
c787410d9764c9ec385c3df2c9a0409e,Białystok,59.0,3,2,2,1954,False,False,False,490000,8305.084745762711,8150.578452639191,1.895648192595356,W średniej
d45d3b99442537c15af73183a62f0802,Białystok,48.1,2,3,3,2001,False,True,False,339000,7047.817047817048,8150.578452639191,-13.529854491064553,Atrakcyjna
5307d7d8377685fc0d5baf5074915fb2,Białystok,70.6,3,2,3,1995,False,True,False,550000,7790.368271954675,8150.578452639191,-4.419443144773094,W średniej
8ddd783c77d4638a0730b10068e481d5,Białystok,64.8,3,1,3,2010,True,True,False,619000,9552.46913580247,8150.578452639191,17.199891901038523,Powyżej średniej
02a47491c6bb8c27df376e627c58ee92,Białystok,56.08,2,1,5,,False,True,True,535000,9539.942938659058,8150.578452639191,17.04620713846372,Powyżej średniej
7346f003344440bd86a5853425d0f2f8,Białystok,58.45,4,5,11,1976,False,True,True,420000,7185.628742514969,8150.578452639191,-11.839033459174509,Atrakcyjna
7078d35a6f8e03924e95cac91142b131,Białystok,58.71,3,1,3,2014,True,True,True,609000,10373.019928461932,8150.578452639191,27.26728524529576,Powyżej średniej
7d22f9dbde95ee27ec46b838c3d68643,Białystok,72.4,3,4,4,1990,False,False,,429000,5925.414364640884,8150.578452639191,-27.30068915878958,Atrakcyjna
5ec328ddfa05465275850e4c831e6e46,Białystok,80.0,3,3,3,2015,False,True,True,720000,9000.0,8150.578452639191,10.421610592383935,Powyżej średniej
9e4edcf347f90d97e9892053c1229fc7,Białystok,46.2,2,10,10,1973,False,True,True,389000,8419.913419913419,8150.578452639191,3.3044889861407967,W średniej
e6a5c909a583b5c85a91dff7de1b72d2,Białystok,64.7,3,4,10,1988,False,True,True,420000,6491.499227202473,8150.578452639191,-20.35535557478747,Atrakcyjna
30eb74b4fee16aece819a82ee0dd159d,Białystok,85.0,5,4,4,1980,False,False,,470000,5529.411764705882,8150.578452639191,-32.159271923633405,Atrakcyjna
97a7c78604890b888b3d41340d187841,Białystok,48.3,2,5,10,,False,True,True,320000,6625.258799171843,8150.578452639191,-18.71425031156462,Atrakcyjna
1333a526ea2923ec8eea053874c0aa13,Białystok,75.0,4,3,4,1997,False,True,False,524000,6986.666666666667,8150.578452639191,-14.280112666060463,Atrakcyjna
88d309f64628134d746d1d51214ac633,Białystok,72.3,5,4,4,1989,False,True,False,460000,6362.378976486861,8150.578452639191,-21.93954069079973,Atrakcyjna
2bca0eba53513c1dceaa4ebaa006fc0b,Białystok,79.38,3,2,5,2021,True,False,True,523114,6589.997480473671,8150.578452639191,-19.146873822927223,Atrakcyjna
091d9ae0e8306238c5dcd97811d78bf8,Białystok,73.06,3,1,5,2021,True,False,True,526032,7200.0,8150.578452639191,-11.662711526092851,Atrakcyjna
545f3157e3b9e957e032b03dcda3be87,Białystok,75.09,3,1,5,2021,True,False,True,555666,7400.0,8150.578452639191,-9.208897957373207,W średniej
e8ef5d79ff9f67f5a03fa2868d4d70ad,Białystok,73.18,3,2,5,2021,True,False,True,545191,7449.999999999999,8150.578452639191,-8.5954445651933,W średniej
8689ffd362a0758f9d92ca996218c2c2,Białystok,79.3,3,1,5,2021,True,False,True,535275,6750.0,8150.578452639191,-17.183792055712043,Atrakcyjna
228941eb1d3770b76fadb3b4ff1a04e8,Białystok,79.37,3,3,5,2021,True,False,True,526223,6629.998740078115,8150.578452639191,-18.65609565501092,Atrakcyjna
41954fe52baa7ed4e4d1b40d904e75fe,Białystok,89.67,3,3,5,2021,True,False,True,627690,7000.0,8150.578452639191,-14.116525094812493,Atrakcyjna
56c9ec3158d146aebc302fad98c45f14,Białystok,79.22,3,4,5,2021,True,False,True,528397,6669.994950770008,8150.578452639191,-18.165379432545237,Atrakcyjna
b66105a23e87e8a2a4bdc42d49c45e2d,Białystok,48.0,2,,,1988,True,True,False,319000,6645.833333333333,8150.578452639191,-18.461819956086856,Atrakcyjna
17f58e55b95d87e795170e49e1cc405a,Białystok,54.0,3,4,4,1977,False,True,False,349000,6462.962962962963,8150.578452639191,-20.705468936744865,Atrakcyjna
8402c4abd7cd1b969f23706c862bafad,Białystok,54.5,3,4,4,1977,False,True,False,355000,6513.761467889908,8150.578452639191,-20.082218633442817,Atrakcyjna
7481ab17e1ad0132e712eeb8afe74169,Białystok,54.5,3,4,4,1977,True,True,False,355000,6513.761467889908,8150.578452639191,-20.082218633442817,Atrakcyjna
7617139b9a946de107956451f567baa3,Białystok,32.1,2,3,4,1977,False,False,False,310000,9657.320872274144,8150.578452639191,18.48632496932856,Powyżej średniej
a6ed287d0ba6ce2691dd43fb5cdda221,Białystok,53.0,3,,4,1964,False,False,False,440000,8301.88679245283,8150.578452639191,1.8564122864757504,W średniej
d7912397e5d46cb993a47e099f346ac5,Białystok,72.5,3,4,4,1990,True,True,False,429000,5917.241379310345,8150.578452639191,-27.400964070294688,Atrakcyjna
a8bdfed86089c1291462bb6a439db808,Białystok,50.4,2,4,4,1998,False,True,False,349000,6924.603174603175,8150.578452639191,-15.041573860798064,Atrakcyjna
d4a57f83ceb6312f7277ad18e4f19673,Białystok,57.9,4,4,4,1978,False,True,False,420000,7253.886010362695,8150.578452639191,-11.001580409132107,Atrakcyjna
a5e6b37560df45c6f855eb600ffb2ca3,Białystok,64.4,3,4,4,1992,False,False,,385000,5978.260869565217,8150.578452639191,-26.65231180457589,Atrakcyjna
ca33a9e8c2363e0a49c7c41e8007c1d5,Białystok,46.0,3,1,4,1970,False,True,False,357000,7760.869565217391,8150.578452639191,-4.781364779031239,W średniej
18e152d84b3a9b96d3fcf5445f1b420a,Białystok,42.9,2,1,3,2000,False,True,False,429000,10000.0,8150.578452639191,22.690678435982157,Powyżej średniej
8f90e1c8acfab81972fa97b26eabcfb4,Białystok,52.0,2,1,3,1957,False,True,False,430000,8269.23076923077,8150.578452639191,1.455753322062181,W średniej
5113be57033d4b5adf0222b6686a1d71,Białystok,51.0,2,2,4,1957,False,True,False,549000,10764.70588235294,8150.578452639191,32.072906786969014,Powyżej średniej
142e7b4dd03ac9fccaa67d0e9ef1fac8,Białystok,36.0,2,3,3,1960,False,False,False,377000,10472.222222222223,8150.578452639191,28.484404917681317,Powyżej średniej
910a05a27e76db8ad123feb165554e29,Białystok,46.0,2,2,3,2004,False,True,False,445000,9673.91304347826,8150.578452639191,18.68989544350448,Powyżej średniej
c1aa1e9e21e53ff6e3f349b4fd7516bc,Białystok,72.0,4,4,4,1990,False,True,False,429000,5958.333333333333,8150.578452639191,-26.896804098560633,Atrakcyjna
5e16381f4479758322a2c0911331e503,Białystok,84.71,4,4,4,1985,False,True,False,489000,5772.636052414119,8150.578452639191,-29.175136636530187,Atrakcyjna
a51ed4b911a5cb5a0c09070b721d0599,Białystok,69.3,3,4,4,1986,False,True,False,370000,5339.105339105339,8150.578452639191,-34.49415437039913,Atrakcyjna
7650579dbbc33570c0c740b9050eb95d,Białystok,63.8,3,4,4,1989,False,True,False,409000,6410.658307210032,8150.578452639191,-21.347198306713622,Atrakcyjna
f7939524b2ead55d825434a99390b135,Białystok,52.2,2,,6,1960,False,False,True,385000,7375.478927203065,8150.578452639191,-9.509748663116612,W średniej
bc49a0588606fcbfed06bd04cb341670,Gdańsk,41.0,2,4,4,1955,False,False,False,499000,12170.731707317073,12098.581973581973,0.5963486786521255,W średniej
1d78ee38f24266188ac91464cb1275d6,Gdańsk,30.5,1,2,3,1950,False,False,False,539000,17672.131147540982,12098.581973581973,46.067788655969856,Powyżej średniej
04b45c56cc08278955b08ea84d0a4759,Gdańsk,63.81,3,,2,1952,False,False,False,825000,12929.007992477667,12098.581973581973,6.863829337264327,W średniej
d68e122800caed2dc8265662ec4467e5,Gdańsk,60.5,3,3,10,,False,False,True,750000,12396.694214876034,12098.581973581973,2.4640262961808768,W średniej
d04df26cb1ef999bcc74969606a62cc5,Gdańsk,58.0,2,2,4,1960,True,False,False,586000,10103.448275862069,12098.581973581973,-16.490640821183888,Atrakcyjna
a9c40491a8d9cdc6678be5676164c032,Gdańsk,68.4,3,3,4,2008,True,True,True,959000,14020.467836257309,12098.581973581973,15.885215861428193,Powyżej średniej
3b943eaeb667159f01f9ea499c8b27b1,Gdańsk,41.0,2,,12,2019,True,True,True,749000,18268.29268292683,12098.581973581973,50.995320962545975,Powyżej średniej
8294ce9bad05d04dd462b9f829961a1a,Gdańsk,52.03,3,2,8,2014,True,True,True,750000,14414.760714972132,12098.581973581973,19.14421662346615,Powyżej średniej
a9dea603b42c3d92ab14ef197797782d,Gdańsk,57.0,3,1,2,1950,True,False,False,520000,9122.807017543859,12098.581973581973,-24.59606392332514,Atrakcyjna
88887d743fadbfe56ec537cc830aeffe,Gdańsk,52.18,3,1,6,2018,True,True,True,726867,13929.992334227674,12098.581973581973,15.13739680108548,Powyżej średniej
389555bd87b0d3666968bb2c08045f09,Gdańsk,36.0,2,4,4,,True,True,True,499000,13861.111111111111,12098.581973581973,14.568063772909357,Powyżej średniej
00931e6cb4f36f892a10cdc99ddce5c8,Gdańsk,62.46,3,1,3,2022,False,True,True,553000,8853.666346461736,12098.581973581973,-26.820627691788324,Atrakcyjna
2372f7eb87cdf95aa32610389ce8c9cd,Gdańsk,31.0,2,1,10,1970,False,False,False,529000,17064.516129032258,12098.581973581973,41.04558836972563,Powyżej średniej
bd9352797df86e0c9b69b37061d3fb18,Gdańsk,55.51,2,1,2,,False,False,False,500000,9007.386056566385,12098.581973581973,-25.550067964703725,Atrakcyjna
f0829438d8018225d51a67b00572b6e3,Gdańsk,49.5,2,,2,1920,False,False,False,519000,10484.848484848484,12098.581973581973,-13.338203537052351,Atrakcyjna
18f9f519fb3fb8c0b27d61f8929f39d2,Gdańsk,79.59,3,1,3,1903,False,True,False,716000,8996.105038321397,12098.581973581973,-25.643310447745304,Atrakcyjna
2e7f7c9e4d0f77fd3f33ea7ac1ed833b,Gdańsk,51.51,2,3,3,2018,False,True,True,610000,11842.360706658901,12098.581973581973,-2.117779318952817,W średniej
0cfa99ee1d47dbefdfae5b3ba945eda0,Gdańsk,75.0,4,9,10,2015,True,False,True,1385000,18466.666666666668,12098.581973581973,52.63496752751533,Powyżej średniej
51fa9dc26f45888fe87ac821ec5eb1a1,Gdańsk,49.0,2,1,4,2012,True,True,True,895000,18265.30612244898,12098.581973581973,50.97063575163141,Powyżej średniej
9207e0ff74f66c4429c26a84efaab0a5,Gdańsk,49.0,2,1,5,1992,True,False,False,490000,10000.0,12098.581973581973,-17.345685454414085,Atrakcyjna
2ae03403d6437e4199d39b7f09309ecd,Gdańsk,42.0,2,10,10,1978,True,True,True,670000,15952.380952380952,12098.581973581973,31.853311298910867,Powyżej średniej
31ab2116b8cddb098df60376652981d2,Gdańsk,41.2,2,4,10,,False,True,False,459000,11140.776699029126,12098.581973581973,-7.916673843631239,W średniej
34a64c7aa30eea4beb016458624f3751,Gdańsk,75.0,4,,3,,False,False,False,899000,11986.666666666666,12098.581973581973,-0.9250282980243552,W średniej
7cd7786a139d268edee991d8a84b9a6f,Gdańsk,122.9,4,3,3,1910,False,False,False,1300000,10577.705451586655,12098.581973581973,-12.570700643399778,Atrakcyjna
fa6364a3ea7ccb24a23c06ae65f45b40,Gdańsk,43.13,2,1,3,2013,False,False,False,449000,10410.387201483885,12098.581973581973,-13.953658170720907,Atrakcyjna
dcc1cf7f43a4bd89fe31692f492ba788,Gdańsk,66.5,3,,,2006,False,False,False,649000,9759.398496240601,12098.581973581973,-19.334360691601116,Atrakcyjna
a7078db898d8ed8b0bc3434715631d33,Gdańsk,61.5,3,13,16,2006,False,True,True,1180000,19186.9918699187,12098.581973581973,58.588766119985976,Powyżej średniej
6fc39a240c1a729c1b38553282c04992,Gdańsk,67.38,3,2,3,2015,False,True,False,740000,10982.487384980706,12098.581973581973,-9.225003318887538,W średniej
b746d700d1fe83f336d81f06e4413f5a,Gdańsk,64.4,3,1,10,1970,False,True,True,833980,12949.999999999998,12098.581973581973,7.037337336533733,W średniej
95b58433f74e024026bc7e397ad38801,Gdańsk,60.6,4,,4,1980,False,False,False,699000,11534.653465346535,12098.581973581973,-4.661112430091496,W średniej
14dfa2fc7b81947a47164169d0859a95,Gdańsk,38.7,2,,2,2022,False,False,True,910000,23514.211886304907,12098.581973581973,94.35510655422009,Powyżej średniej
d26439d42900220762adeab4bf14571e,Gdańsk,61.8,3,,3,2022,False,True,True,999000,16165.048543689321,12098.581973581973,33.61110069747626,Powyżej średniej
e012b334e63a5a69607d9da43531f460,Gdańsk,41.52,2,1,2,2023,False,False,True,975720,23500.0,12098.581973581973,94.23763918212688,Powyżej średniej
f6387cc3fded8fddb2d85ed12568417a,Gdańsk,120.0,4,,3,1921,False,False,False,1499000,12491.666666666666,12098.581973581973,3.249014586527732,W średniej
c27b1919db4492b1191fefacefc6e500,Gdańsk,45.0,2,8,17,2016,True,True,True,799000,17755.555555555555,12098.581973581973,46.75732738205143,Powyżej średniej
e91c652f83dab2ed7ab12c066f8d1059,Gdańsk,38.0,2,,,,False,False,,699950,18419.736842105263,12098.581973581973,52.24707227942857,Powyżej średniej
c9e82531233b2bed0603164abc9d3959,Gdańsk,69.79,3,2,2,1989,False,True,False,695000,9958.446768878062,12098.581973581973,-17.689140837967898,Atrakcyjna
983be3f32ac47cbca8d15c73e092f48a,Gdańsk,48.0,2,,2,,False,False,False,425000,8854.166666666666,12098.581973581973,-26.816492329429142,Atrakcyjna
3a5ea4add88dfd469b256664b0b12043,Gdańsk,61.54,3,4,5,2022,False,False,True,984000,15989.6002599935,12098.581973581973,32.16094493476851,Powyżej średniej
26bebdc4563ec57751ee00ce0af7d4b4,Gdańsk,65.12,3,10,17,,False,False,True,1159000,17797.911547911546,12098.581973581973,47.10741793355968,Powyżej średniej
f220d3411e780419e5769f7ef402ad85,Gdańsk,62.9,3,2,4,1980,False,True,False,659000,10476.947535771065,12098.581973581973,-13.403508290077715,Atrakcyjna
ec4926d9ad0ee96acb30b23da2a0cd56,Gdańsk,49.5,2,,4,2017,True,True,True,550000,11111.111111111111,12098.581973581973,-8.161872727126763,W średniej
c9ca980fa37c4b5cd41436a3fd91f143,Gdańsk,70.0,4,6,10,1983,False,True,True,599000,8557.142857142857,12098.581973581973,-29.271522267420057,Atrakcyjna
72d831949821a85b7541da07b27ddc66,Gdańsk,45.46,2,2,7,2018,False,True,True,890000,19577.65068191817,12098.581973581973,61.81772975268689,Powyżej średniej
70426edf4658b680633b9ed6e223ca7e,Gdańsk,31.3,1,8,14,,False,False,True,560000,17891.373801916932,12098.581973581973,47.87992378762975,Powyżej średniej
be2b81e34cdd83fb322306303dd446f5,Gdańsk,83.0,3,2,4,1957,False,False,False,699000,8421.686746987953,12098.581973581973,-30.391125461006553,Atrakcyjna
515f6b009da46373475b8e60867d6359,Gdańsk,82.2,4,,3,2007,True,False,False,849000,10328.467153284671,12098.581973581973,-14.630762713865641,Atrakcyjna
f76ddc972ec7db2e9053b4c6fd0b9031,Gdańsk,63.0,3,3,4,,False,False,,760000,12063.492063492064,12098.581973581973,-0.2900332465947675,W średniej
5da9be58a8fb4add7f2a15058eb55176,Gdańsk,75.0,3,,2,1930,False,False,False,749000,9986.666666666666,12098.581973581973,-17.455891207141537,Atrakcyjna
c669c70a883a20b182b03275ed141337,Gdańsk,86.83,3,3,3,2007,True,False,True,1477000,17010.249913624324,12098.581973581973,40.597054685973056,Powyżej średniej
